abc,country,target_groups,contracts,name,street,city,postal_code,phone,fax,web,email,services,latitude,longitude,garage_id,sources
abc,FR,IAM Autocenter,Roady,Centre Roady Bagnols sur Ceze,CC La Garaud 897 Avenue A Daudet,Bagnols sur Ceze,30200,0481689742,,https://www.roady.fr/bagnols-sur-ceze.html,,Carrying / Hitching | Gearbox | Air conditioning | Start / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Exhaust | Lighting | Eco-cleaning | Engine parts | Clutch | Drain maintenance | Equipment / Accessories | Braking | Hybrid electric | Pneumatic | Pre-technical inspection | Roady Review | Sound / Multimedia | Puncture insurance | Funding | Tire storage | Vehicle loan | Gas bottles | Roady Assistance | Registration card | Windshield / Impact Repair ,44.154195,4.613496,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady La Fleche,Route de Sablé La Prée,La Fleche,72200,0249886623,,https://www.roady.fr/la-fleche.html,,Carrying / Hitching | Start / Battery | Direction / Suspension | Distribution | Exhaust | Engine parts | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Roady Review | Sound / Multimedia | Registration card | Roady Assistance ,47.705047,-0.092662,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Montpon Menesterol,Brion Nord,Montpon Menesterol,24700,0533523646,,https://www.roady.fr/montpon-menesterol.html,,Carrying / Hitching | Start / Battery | Direction / Suspension | Distribution | Exhaust | Engine parts | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Roady Review | Sound / Multimedia | Registration card | Roady Assistance | Tire storage | Funding | Air conditioning | Windshield / Impact repair | Eco-cleaning | Lavage | Gearbox | Puncture insurance | Clutch | Pre-technical inspection | Gas bottles | Lighting | Hybrid electric | Vehicle loan | Electronic diagnostics ,45.006109,0.142036,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Chateaubriant,4 rue du 8 mai 1945,Chateaubriant,44110,0249886476,,https://www.roady.fr/chateaubriant.html,,Equipment rental | Roady Assistance | Vehicle loan | Tire storage | Funding | Registration card | Puncture insurance | Windshield / Impact Repair | Sound / Multimedia | Roady Review | Pre-technical inspection | Pneumatic | Hybrid electric | Braking | Equipment / Accessories | Drain maintenance | Clutch | Engine parts | Eco-cleaning | Lighting | Exhaust | Distribution | Direction / Suspension | Electronic diagnostics | Start / Battery | Air conditioning | Gearbox | Carrying / Hitching ,47.710075,-1.381451,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Pornic,ZAC de la Gentellerie Rte de Nantes,Pornic,44210,0249886621,,https://www.roady.fr/pornic.html,,Carrying / Hitching | Air conditioning | Start / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Exhaust | Lighting | Eco-cleaning | Engine parts | Clutch | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Pre-technical inspection | Roady Review | Sound / Multimedia | Funding | Roady Assistance ,47.11055,-2.070842,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Niort,Route d Aiffres,Niort,79000,0533523536,,https://www.roady.fr/niort.html,,Carrying / Hitching | Gearbox | Air conditioning | Starting / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Exhaust | Lighting | Engine parts | Clutch | Drain maintenance | Equipment / Accessories | Braking | Hybrid electric | Pneumatic | Pre-technical inspection | Roady Review | Sound / Multimedia | Windshield / Impact Repair | Puncture insurance | Funding | Vehicle loan | Roady Assistance | Equipment rental | Short term vehicle rental | Eco-cleaning ,46.304838,-0.440024,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Les Sables d'Olonne,65 rue des Plesses,Les Sables d Olonne,85180,0249886481,,https://www.roady.fr/les-sables-d-olonne.html,,Carrying / Hitching | Gearbox | Air conditioning | Start / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Exhaust | Lighting | Eco-cleaning | Engine parts | Clutch | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Pre-technical inspection | Roady Review | Sound / Multimedia | Windshield / Impact Repair | Puncture insurance | Registration card | Funding | Tire storage | Vehicle loan | Roady Assistance | Hybrid electric ,46.494866,-1.750334,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady La Fleche,Route de Sablé La Prée,La Fleche,72200,0249886623,,https://www.roady.fr/la-fleche.html,,Carrying / Hitching | Start / Battery | Direction / Suspension | Distribution | Exhaust | Engine parts | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Roady Review | Sound / Multimedia | Registration card | Roady Assistance ,47.705047,-0.092662,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Le Lude,Rue de la Garenne - Parking Intermarché,Le Lude,72800,0249886486,,https://www.roady.fr/le-lude.html,,Carrying / Hitching | Start / Battery | Direction / Suspension | Distribution | Exhaust | Engine parts | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Roady Review | Sound / Multimedia | Roady Assistance | Hybrid electric | Air conditioning | Funding | Registration card | Lighting | Pre-technical inspection | Electronic diagnostics | Gearbox | Vehicle loan | Clutch ,47.64028,0.151588,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Poitiers,31 Route de Parthenay,Poitiers,86000,0533523528,,https://www.roady.fr/poitiers.html,,Electronic diagnostics | Direction / Suspension | Exhaust | Clutch | Equipment / Accessories | Braking | Carrying / Hitching | Air conditioning | Lighting | Engine parts | Drainage maintenance | Pneumatic | Roady Review | Sound / Multimedia | Start / Battery | Roady Assistance ,46.598155,0.324189,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Redon,CC Cap Nord Route de Rennes,Redon,35600,0249886622,,https://www.roady.fr/redon.html,,Carrying / Hitching | Gearbox | Air conditioning | Start / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Exhaust | Lighting | Eco-cleaning | Engine parts | Clutch | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Pre-technical inspection | Roady Review | Sound / Multimedia | Puncture insurance | Registration card | Funding | Vehicle loan | Roady Assistance ,47.661457,-2.071745,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Nivillac,Zone commerciale du Rodoir - Boulevard de Bretagne,Nivillac,56130,0249886617,,https://www.roady.fr/nivillac.html,,Carrying / Hitching | Gearbox | Air conditioning | Start / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Exhaust | Lighting | Eco-cleaning | Engine parts | Clutch | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Pre-technical inspection | Roady Review | Sound / Multimedia | Windshield / Impact Repair | Puncture insurance | Funding | Vehicle loan | Lavage | Gas bottles | Roady Assistance ,47.516967,-2.293849,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Vitre,1 rue de Domalain CC de la Valière,Vitre,35500,0249886611,,https://www.roady.fr/vitre.html,,Carrying / Hitching | Gearbox | Air conditioning | Start / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Exhaust | Lighting | Eco-cleaning | Engine elements | Clutch | Drain maintenance | Equipment / Accessories | Braking | Hybrid electric | Pneumatic | Pre-technical inspection | Roady Review | Sound / Multimedia | Puncture insurance | Funding | Vehicle loan | Lavage | Roady Assistance ,48.109623,-1.212273,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Le Pouliguen,5 Rue du Pré Malenpogne - Parc d activités du Poull go,Le Pouliguen,44510,0249886480,,https://www.roady.fr/le-pouliguen.html,,Carrying / Hitching | Gearbox | Air conditioning | Start / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Exhaust | Lighting | Eco-cleaning | Engine parts | Clutch | Drainage maintenance | Equipment / Accessories | Braking | Pneumatic | Technical pre-inspection | Roady Review | Sound / Multimedia | Puncture insurance | Registration card | Funding | Vehicle loan | Roady Assistance | Windshield / Impact Repair ,47.274501,-2.442886,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Saint Jean d'Angely,ZAC de l Aumonerie,Saint Jean d Angely,17400,0533523641,,https://www.roady.fr/saint-jean-d-angely.html,,Carrying / Hitching | Gearbox | Air conditioning | Start / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Exhaust | Lighting | Eco-cleaning | Engine parts | Clutch | Drain maintenance | Equipment / Accessories | Braking | Electric hybrid | Pneumatic | Pre-technical inspection | Roady Review | Sound / Multimedia | Windshield / Impact Repair | Puncture insurance | Registration card | Funding | Vehicle loan | Roady Assistance ,45.9536,-0.531383,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Lecousse,Centre commercial La Pilais,Lécousse,35133,0249886477,,https://www.roady.fr/lecousse.html,,Carrying / Hitching | Gearbox | Air conditioning | Start / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Exhaust | Lighting | Eco-cleaning | Engine parts | Clutch | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Technical pre-inspection | Roady Review | Sound / Multimedia | Puncture insurance | Funding | Vehicle loan | Roady Assistance | Lavage | Hybrid electric ,48.352711,-1.234688,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Saintes,11 Rue de Lamothe,Saintes,17100,0533523534,,https://www.roady.fr/saintes.html,,Carrying / Hitching | Gearbox | Air conditioning | Start / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Exhaust | Lighting | Eco-cleaning | Engine parts | Clutch | Drain maintenance | Equipment / Accessories | Braking | Hybrid electric | Pneumatic | Pre-technical inspection | Roady Review | Sound / Multimedia | Windshield / Impact Repair | Puncture insurance | Funding | Vehicle loan | Lavage | Roady Assistance | Registration card ,45.740224,-0.603733,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Sene,ZC du Poulfanc,Sene,56860,0249886627,,https://www.roady.fr/sene.html,,Carrying / Hitching | Gearbox | Air conditioning | Start / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Exhaust | Lighting | Eco-cleaning | Engine parts | Clutch | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Pre-technical inspection | Roady Review | Sound / Multimedia | Windshield / Impact Repair | Gray card | Vehicle loan | Gas bottles | Roady Assistance ,47.653072,-2.723188,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Cognac,18 avenue de Saintes,Cognac,16100,0533523650,,https://www.roady.fr/cognac.html,,Carrying / Hitching | Gearbox | Air conditioning | Start / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Exhaust | Lighting | Engine parts | Clutch | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Roady Review | Sound / Multimedia | Puncture insurance | Funding | Vehicle loan | Lavage | Roady Assistance | Equipment rental | Registration card | Short term vehicle rental | Technical pre-inspection ,45.699271,-0.342947,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Arçonnay,"ZAC du petit Coudray, Rue de Maine Normandie",ARÇONNAY,72610,0221832316,,https://www.roady.fr/arconnay.html,,Air conditioning | Start / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Exhaust | Lighting | Drain maintenance | Engine parts | Clutch | Equipment / Accessories | Braking | Hybrid electric | Pneumatic | Carrying / Hitching | Pre-technical inspection | Roady Review | Sound / Multimedia | Puncture insurance | Registration card | Funding | Vehicle loan | Windshield / Impact Repair ,48.407739,0.086828,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Pleurtuit,ZAC du Tertre Esnault - 3 rue du Cap Breton,Pleurtuit,35730,0249886482,,https://www.roady.fr/pleurtuit.html,,Portage / Hitch | Gearbox | Air conditioning | Start / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Exhaust | Lighting | Eco-cleaning | Engine parts | Clutch | Drain maintenance | Equipment / Accessories | Braking | Hybrid electric | Pneumatic | Pre-technical inspection | Roady Review | Sound / Multimedia | Funding | Vehicle loan | Roady Assistance ,48.61043,-2.066752,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Argentan,75 avenue de la 2ème DB,Argentan,61200,0249886619,,https://www.roady.fr/argentan.html,,Gearbox | Carrying / Hitching | Air conditioning | Start / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Exhaust | Lighting | Eco-cleaning | Engine parts | Clutch | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Pre-technical inspection | Roady Review | Sound / Multimedia | Puncture insurance | Funding | Short term vehicle rental | Vehicle loan ,48.733295,-0.033184,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Vire,"16 rue Alphonse Savey, Zone d'activité du Maupas",Vire,14500,0249886626,,https://www.roady.fr/vire.html,,Carrying / Hitching | Start / Battery | Direction / Suspension | Distribution | Exhaust | Engine parts | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Roady Review | Sound / Multimedia | Roady Assistance | Registration card | Gas bottles | Air conditioning | Electronic diagnostics | Windshield / Impact Repair | Pre-technical inspection | Lighting | Vehicle loan | Clutch ,48.855341,-0.865383,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Tavers,Route Nationale 152 - (près du Bricomarché),Tavers,45190,0249886485,,https://www.roady.fr/tavers.html,,Carrying / Hitching | Gearbox | Air conditioning | Starting / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Exhaust | Lighting | Engine parts | Clutch | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Pre-technical inspection | Roady Review | Sound / Multimedia | Windshield / Impact Repair | Puncture insurance | Registration card | Vehicle loan | Roady Assistance | Funding ,47.766332,1.609256,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Limoges,1 rue Jean-baptiste Chastaing,Limoges,87000,0533523645,,https://www.roady.fr/limoges.html,,Carrying / Hitching | Start / Battery | Direction / Suspension | Distribution | Exhaust | Engine parts | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Roady Review | Sound / Multimedia | Roady Assistance | Eco-cleaning | Puncture insurance | Pre-technical inspection | Lighting | Air conditioning | Electronic diagnostics | Gearbox | Clutch ,45.842639,1.252742,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Mellac,ZAC De Kervidannou,Mellac,29300,0249886625,,https://www.roady.fr/mellac.html,,Carrying / Hitching | Gearbox | Air conditioning | Start / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Exhaust | Lighting | Eco-cleaning | Engine parts | Clutch | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Pre-technical inspection | Roady Review | Sound / Multimedia | Windshield / Impact Repair | Puncture insurance | Vehicle loan | Lavage | Roady Assistance ,47.868625,-3.587036,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Coutances,67 Avenue de la division Leclerc - C.Cial Le Roqueret,Coutances,50200,0249886483,,https://www.roady.fr/coutances.html,,Carrying / Hitching | Gearbox | Air conditioning | Start / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Exhaust | Lighting | Eco-cleaning | Engine parts | Clutch | Drain maintenance | Equipment / Accessories | Braking | Hybrid electric | Pneumatic | Pre-technical inspection | Roady Review | Sound / Multimedia | Windshield / Impact Repair | Puncture insurance | Registration card | Funding | Tire guarding | Short term vehicle rental | Vehicle loan | Roady Assistance ,49.062802,-1.43451,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Saint Lo,Chemin du Moulin de Baudre,Saint Lo,50000,0249886616,,https://www.roady.fr/saint-lo.html,,Carrying / Hitching | Start / Battery | Direction / Suspension | Distribution | Exhaust | Engine parts | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Roady Review | Sound / Multimedia | Roady Assistance | Lighting | Vehicle loan | Electronic diagnostics | Funding | Clutch | Pre-technical inspection ,49.100918,-1.080957,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Saint André de Cubzac,240 avenue Boucicaut,Saint André de Cubzac,33240,0533523644,,https://www.roady.fr/saint-andre-de-cubzac.html,,Carrying / Hitching | Gearbox | Air conditioning | Start / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Exhaust | Lighting | Engine parts | Clutch | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Pre-technical inspection | Roady Review | Sound / Multimedia | Windshield / Impact Repair | Puncture insurance | Funding | Short term vehicle rental | Vehicle loan | Lavage | Gas bottles | Roady Assistance | Registration card | Hybrid electric ,45.011156,-0.437048,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Argences,Rue de la gare,Argences,14370,0249886487,,https://www.roady.fr/argences.html,,Portage / Hitch | Gearbox | Air conditioning | Start / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Exhaust | Lighting | Engine parts | Clutch | Drainage maintenance | Equipment / Accessories | Braking | Pneumatic | Pre-technical inspection | Roady Review | Sound / Multimedia | Windshield / Impact Repair | Funding | Tire storage | Vehicle loan | Roady Assistance ,49.118855,-0.176286,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Saint Agathon,Espace commercial de Kerhollo,Saint Agathon,22200,0249886618,,https://www.roady.fr/saint-agathon.html,,Carrying / Hitching | Starting / Battery | Direction / Suspension | Distribution | Exhaust | Engine parts | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Roady Review | Sound / Multimedia | Roady Assistance | Funding | Electronic diagnostics | Windshield / Impact Repair | Clutch | Air conditioning | Gearbox | Lighting ,48.559508,-3.123567,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Montpon Menesterol,Brion Nord,Montpon Menesterol,24700,0533523646,,https://www.roady.fr/montpon-menesterol.html,,Carrying / Hitching | Start / Battery | Direction / Suspension | Distribution | Exhaust | Engine parts | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Roady Review | Sound / Multimedia | Registration card | Roady Assistance | Tire storage | Funding | Air conditioning | Windshield / Impact Repair | Eco-cleaning | Lavage | Gearbox | Puncture insurance | Clutch | Pre-technical inspection | Gas bottles | Lighting | Hybrid electric | Vehicle loan | Electronic diagnostics ,45.006109,0.142036,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Concarneau,5 parkleur - ZAC de Keransignour,Concarneau,29900,0298970680,,https://www.roady.fr/concarneau.html,,Portage / Hitch | Gearbox | Air conditioning | Start / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Exhaust | Lighting | Engine elements | Clutch | Drainage maintenance | Equipment / Accessories | Braking | Pneumatic | Pre-technical inspection | Roady Review | Sound / Multimedia | Windshield / Impact Repair | Registration card | Funding | Tire storage | Vehicle loan | Gas bottles | Roady Assistance ,47.868661,-3.892658,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Mérignac,105 avenue des Frères Robinson,Mérignac,33700,0533523642,,https://www.roady.fr/merignac.html,,Carrying / Hitching | Start / Battery | Direction / Suspension | Distribution | Exhaust | Engine parts | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Roady Review | Lighting | Hybrid electric | Funding | Air conditioning | Pre-technical inspection | Electronic diagnostics | Windshield / Impact Repair | Gearbox | Clutch ,44.855827,-0.653574,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Paimpol,27 rue Raymond Pellier,Paimpol,22500,0249886479,,https://www.roady.fr/paimpol.html,,Carrying / Hitching | Gearbox | Air conditioning | Start / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Exhaust | Lighting | Eco-cleaning | Engine parts | Clutch | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Pre-technical inspection | Roady Review | Sound / Multimedia | Puncture insurance | Registration card | Funding | Vehicle loan | Roady Assistance | Hybrid electric ,48.76896,-3.038627,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Bernay,Rue du 8 mai 1945 - La Couture,Bernay,27300,0249886615,,https://www.roady.fr/bernay.html,,Carrying / Hitching | Start / Battery | Direction / Suspension | Distribution | Exhaust | Engine parts | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Roady Review | Sound / Multimedia | Registration card | Clutch | Puncture insurance | Vehicle loan | Air conditioning | Windshield / Impact Repair | Funding | Short term vehicle rental | Lighting | Pre-technical inspection | Lavage ,49.084232,0.600455,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Cestas,CC Gazinet Nord Av de Verdun,Cestas,33610,0533523647,,https://www.roady.fr/cestas.html,,Carrying / Hitching | Start / Battery | Direction / Suspension | Distribution | Exhaust | Engine elements | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Roady Review | Sound / Multimedia | Electronic diagnostics | Gearbox | Funding | Air conditioning | Puncture insurance | Windshield / Impact Repair | Lighting | Clutch | Tire storage ,44.780137,-0.689204,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Orval,Route de Lignières,Orval,18200,0249886620,,https://www.roady.fr/orval.html,,Carrying / Hitching | Start / Battery | Direction / Suspension | Distribution | Exhaust | Engine parts | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Roady Review | Sound / Multimedia | Roady Assistance | Electronic diagnostics | Air conditioning | Clutch | Gearbox | Puncture insurance | Funding | Windshield / Impact Repair | Pre-technical inspection | Vehicle loan | Lighting ,46.723105,2.461836,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Maulette,Route de Gambais,Maulette,78550,0176381909,,https://www.roady.fr/maulette.html,,Portage / Hitch | Gearbox | Air conditioning | Start / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Exhaust | Lighting | Eco-cleaning | Engine parts | Clutch | Drain maintenance | Equipment / Accessories | Braking | Hybrid electric | Pneumatic | Pre-technical inspection | Roady Review | Sound / Multimedia | Windshield / Impact Repair | Puncture insurance | Registration card | Funding | Vehicle loan | Lavage | Roady Assistance ,48.791542,1.628119,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Pont Audemer,Rue du Maquis Surcouf,Pont Audemer,27500,0249886484,,https://www.roady.fr/pont-audemer.html,,Carrying / Hitching | Start / Battery | Direction / Suspension | Distribution | Exhaust | Engine parts | Drainage maintenance | Equipment / Accessories | Braking | Pneumatic | Roady Review | Sound / Multimedia | Roady Assistance ,49.348741,0.521513,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Louviers,Centre commercial le Becquet - Avenue des Peupliers,Louviers,27400,0249886624,,https://www.roady.fr/louviers.html,,Carrying / Hitching | Gearbox | Air conditioning | Start / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Exhaust | Lighting | Engine parts | Clutch | Drain maintenance | Equipment / Accessories | Braking | Hybrid electric | Pneumatic | Pre-technical inspection | Roady Review | Sound / Multimedia | Windshield / Impact Repair | Puncture insurance | Gray card | Funding | Tire storage | Short term vehicle rental | Vehicle loan | Lavage | Roady Assistance | Eco-cleaning ,49.208897,1.182843,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Saint Marcel,Rue de la Garenne,Saint Marcel,27950,0249886610,,https://www.roady.fr/saint-marcel.html,,Carrying / Hitching | Start / Battery | Direction / Suspension | Distribution | Exhaust | Engine parts | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Roady Review | Sound / Multimedia | Registration card | Short term vehicle rental | Roady Assistance | Equipment rental | Eco-cleaning | Funding | Pre-technical inspection | Gearbox | Air conditioning | Puncture insurance | Vehicle loan | Windshield / Impact Repair | Hybrid electric | Clutch | Electronic diagnostics | Lighting ,49.102821,1.455522,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Commentry,La Brande Malicorne,Commentry,03600,0481689899,,https://www.roady.fr/commentry.html,,Carrying / Hitching | Start / Battery | Direction / Suspension | Distribution | Exhaust | Engine parts | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Roady Review | Sound / Multimedia | Roady Assistance | Lighting | Clutch | Pre-technical inspection | Electronic diagnostics | Gas bottles | Gearbox ,46.30033,2.737338,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Longpont sur Orge,Centre Commercial Intermarché - ZAC les Grands Echassons RN20,Longpont sur Orge,91310,0176381904,,https://www.roady.fr/longpont-sur-orge.html,,Carrying / Hitching | Gearbox | Air conditioning | Start / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Exhaust | Lighting | Engine parts | Clutch | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Pre-technical inspection | Roady Review | Windshield / Impact Repair | Registration card | Funding | Vehicle loan | Gas bottles | Roady Assistance | Puncture insurance | Equipment rental ,48.651662,2.273622,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Nemours,ZAC des hauteurs du Loing,Nemours,77140,0176381607,,https://www.roady.fr/nemours.html,,Carrying / Hitching | Gearbox | Air conditioning | Start / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Exhaust | Lighting | Eco-cleaning | Engine parts | Clutch | Drain maintenance | Equipment / Accessories | Braking | Hybrid electric | Pneumatic | Pre-technical inspection | Roady Review | Sound / Multimedia | Windshield / Impact Repair | Registration card | Funding | Tire storage | Short term vehicle rental | Vehicle loan | Roady Assistance | Puncture insurance ,48.281676,2.700215,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Sotteville les Rouen,Rue Gaston Contremoulins,Sotteville les Rouens,76300,0249886609,,https://www.roady.fr/sotteville-les-rouen.html,,Carrying / Hitching | Start / Battery | Direction / Suspension | Distribution | Exhaust | Engine parts | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Roady Review | Sound / Multimedia | Roady Assistance | Puncture insurance | Lighting | Air conditioning | Pre-technical inspection | Gearbox | Tire storage | Electronic diagnostics | Funding | Clutch ,49.420905,1.097758,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Varennes-Vauzelles,3 Rue Léonard de Vinci,VARENNES VAUZELLES,58640,0353642105,,https://www.roady.fr/varennes-vauzelles.html,,Gearbox | Carrying / Hitching | Air conditioning | Start / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Sound / Multimedia | Lighting | Exhaust | Engine parts | Eco-cleaning | Clutch | Drain maintenance | Equipment / Accessories | Braking | Puncture insurance | Funding ,47.025915,3.147283,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Gisors,Centre commercial des Templiers,Gisors,27140,0249886613,,https://www.roady.fr/gisors.html,,Carrying / Hitching | Start / Battery | Direction / Suspension | Distribution | Exhaust | Engine parts | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Roady Review | Sound / Multimedia | Roady Assistance ,49.275998,1.762171,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Drancy,82 rue Stenay,Drancy,93700,0176381907,,https://www.roady.fr/drancy.html,,Roady Assistance | Vehicle loan | Funding | Puncture insurance | Sound / Multimedia | Roady Review | Pre-technical inspection | Pneumatic | Braking | Equipment / Accessories | Drain maintenance | Clutch | Engine parts | Eco-cleaning | Lighting | Exhaust | Distribution | Direction / Suspension | Electronic diagnostics | Start / Battery | Air conditioning | Gearbox | Carrying / Hitching | Windshield / Impact Repair ,48.918234,2.419337,,https://www.roady.fr/
abc,FR,IAM Autocenter,Roady,Centre Roady Varennes sur Seine,Centre Commercial le Bréau,Varennes sur Seine,77130,0176381905,,https://www.roady.fr/varennes-sur-seine.html,,Carrying / Hitching | Gearbox | Air conditioning | Start / Battery | Electronic diagnostics | Direction / Suspension | Distribution | Exhaust | Lighting | Eco-cleaning | Engine parts | Clutch | Drain maintenance | Equipment / Accessories | Braking | Pneumatic | Pre-technical inspection | Roady Review | Sound / Multimedia | Windshield / Impact Repair | Registration card | Funding | Vehicle loan | Lavage | Roady Assistance | Puncture insurance ,48.3658,2.955427,,https://www.roady.fr/
