abc,country,target_groups,contracts,name,street,city,postal_code,phone,fax,web,email,services,latitude,longitude,garage_id,sources
abc,ESP,Direct Marketer,Würth,Center Lempäälä,Realparkinkatu 4,Lempäälä,37570,0103083110,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_987.php,lempaala@wurth.fi,Printing and naming services for work clothes,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Leppävirta,Kokoojatie 11,Leppävirta,79100,0103085010,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1016.php,leppavirta@wurth.fi,Printing and naming services for work clothes,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Lieksa,Energiatie 2,Lieksa,81700,0103085090,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_3904.php,lieksa@wurth.fi,Printing and naming services for work clothes,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Lohja, Ojamonharju",Vappulantie 475,Lohja,08200,0103082680,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_978.php,lohja.ojamonharju@wurth.fi,Printing and naming services for work clothes,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Lohja, Pappilankorpi",Levysepäntie 2,Lohja,08150,0103082740,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1029.php,lohja.pappilankorpi@wurth.fi,"Printing and naming services for work clothes | Safety@Work Center, inspection services for fall protection",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Loimaa,Lamminkatu 33,Loimaa,32200,0103084120,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1028.php,loimaa@wurth.fi,"Center specializes in hydraulics, hoses and connectors | Printing and naming services for work clothes | You can find Elektron Electrical accessories at the Center",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Loviisa,Länsikaari 1 C,Loviisa,07900,0103085380,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1036.php,loviisa@wurth.fi,Printing and naming services for work clothes,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Mikkeli,Otavankatu 21,Mikkeli,50130,0103085500,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1030.php,mikkeli@wurth.fi,Printing and naming services for work clothes,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Mikkeli, Rinnekatu",Rinnekatu 2,Mikkeli,50100,0103085520,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1078.php,mikkeli.rinnekatu@wurth.fi,"Printing and naming services for work clothes | Safety@Work Center, inspection services for fall protection | You can find Elektron Electrical accessories at the Center",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Mäntsälä,Perkkiönpellontie 4,Mäntsälä,04600,0103082710,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1022.php,mantsala@wurth.fi,,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Mänttä, Vilppula",Isonnevantie 1,Mänttä,35800,0103084330,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1050.php,mantta@wurth.fi,"Center specializes in hydraulics, hoses and connectors | Printing and naming services for work clothes | You can find Elektron Electrical accessories at the Center",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Naantali,Hankekatu 3,Naantali,21100,0103082990,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1920.php,naantali@wurth.fi,,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Nastola,Puotitie 1,Nastola,15560,0103083220,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1027.php,nastola@wurth.fi,,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Nivala,Teollisuustie 2,Nivala,85500,0103085660,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1053.php,nivala@wurth.fi,,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Nokia,Juhansuonkatu 4,Nokia,37150,0103084130,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1083.php,nokia@wurth.fi,Printing and naming services for work clothes,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Nummela,Hiidenmäentie 2,Nummela,03100,0103084110,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_969.php,nummela@wurth.fi,,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Nurmijärvi, Ilvesvuori",Ilvesvuorenkatu 1,Nurmijärvi,01900,0103082690,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1087.php,nurmijarvi@wurth.fi,Printing and naming services for work clothes | You can find Elektron Electrical accessories at the Center,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Närpiö,Högback industrivägen 2,Närpiö,64200,0103085040,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_3264.php,narpio@wurth.fi,Printing and naming services for work clothes,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Orimattila,Veteraanitie 1,Orimattila,16300,0103082960,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1089.php,orimattila@wurth.fi,Printing and naming services for work clothes | You can find Elektron Electrical accessories at the Center,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Orivesi,Teollisuustie 25,Orivesi,35300,0103083300,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_3008.php,orivesi@wurth.fi,,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Oulu, Alppila",Kaarnatie 4,Oulu,90530,0103085710,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1067.php,oulu.alppila@wurth.fi,Printing and naming services for work clothes,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Oulu, Joutsensilta",Kempeleentie 9,Oulu,90400,0103085700,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1076.php,oulu.joutsensilta@wurth.fi,"Center specializes in hydraulics, hoses and connectors | Printing and naming services for work clothes | Safety@Work Center, inspection services for fall protection | You can find Elektron Electrical accessories at the Center",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Oulu, OYS",Kiviharjunkuja 6,Oulu,90220,0444770217,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_8320.php,oulu.oys@wurth.fi,"Also operates as a WüCON self-service store. For those with a WüCON user agreement, access 24/7, also on weekends",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Oulu, Rusko",Takalaanilantie 1,Oulu,90620,0103085750,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1074.php,oulu.rusko@wurth.fi,Printing and naming services for work clothes,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Outokumpu,Karjalankatu 15,Outokumpu,83500,0103085180,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1064.php,outokumpu@wurth.fi,"24/7 Center, available for contract customers 24 hours a day, every day of the year | Printing and naming services for work clothes",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Parainen,Vuoritie 2,Parainen,21600,0103084380,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_994.php,parainen@wurth.fi,"Safety@Work Center, inspection services for fall protection",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Parkano,Keskuskatu 7,Parkano,39700,0103084150,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1092.php,parkano@wurth.fi,Printing and naming services for work clothes,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Pieksämäki,Vilhontie 6,Pieksämäki,76150,0103084170,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1044.php,pieksamaki@wurth.fi,"Center specializes in hydraulics, hoses and connectors | Printing and naming services for work clothes | You can find Elektron Electrical accessories at the Center",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Pietarsaari,Vaunusepäntie 18,Pietarsaari,68660,0103084140,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_966.php,pietarsaari@wurth.fi,"Printing and naming services for work clothes | Safety@Work Center, inspection services for fall protection",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Pirkkala,Jasperintie 310,Pirkkala,33960,0103083130,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_968.php,pirkkala@wurth.fi,"Center specializes in hydraulics, hoses and connectors",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Pori, Kartano",Sepänpellontie 1-3,Pori,28430,0103084160,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_998.php,pori.kartano@wurth.fi,"Center specializes in hydraulics, hoses and connectors | Printing and naming services for work clothes | Safety@Work Center, inspection services for fall protection | You can find Elektron Electrical accessories at the Center",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Pori, Meri-Pori",Santojentie 8,Pori,28840,0103084020,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1006.php,meri-pori@wurth.fi,,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Pori, Tikkula",Hevoshaankatu 1 B,Pori,28600,0103084180,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_985.php,pori.tikkula@wurth.fi,Printing and naming services for work clothes,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Porvoo, Asentajantie",Asentajantie 2,Porvoo,06150,0103082700,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_971.php,porvoo@wurth.fi,,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Porvoo, Kuninkaanportti",Ratsumestarinkatu 6,Porvoo,06100,0103082760,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1106.php,porvoo.kuninkaanportti@wurth.fi,Printing and naming services for work clothes,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Raahe,Rakentajankatu 7,Raahe,92130,0103085600,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_988.php,raahe@wurth.fi,"Printing and naming services for work clothes | Safety@Work Center, inspection services for fall protection",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Raahe, Lapaluoto",Pikiväylä 1,Lapaluoto,92180,0103085610,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_5568.php,raahe.lapaluoto@wurth.fi,"Center specializes in hydraulics, hoses and connectors",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Raisio,Alhaistentie 6,Raisio,21200,0103084200,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1002.php,raisio@wurth.fi,Printing and naming services for work clothes,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Rauma, Papinhaka",Viaporin Portti 2,Rauma,26100,0103084220,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1000.php,rauma.papinhaka@wurth.fi,"Safety@Work Center, inspection services for fall protection | You can find Elektron Electrical accessories at the Center",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Rauma, Suojantie",Ruokluodonkatu 1,Rauma,26100,0103084350,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_974.php,rauma.suojantie@wurth.fi,Printing and naming services for work clothes,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Riihimäki, Assy",Yrittäjänkatu 2,Riihimäki,11710,0103084210,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_967.php,riihimaki.assy@wurth.fi,Printing and naming services for work clothes | You can find Elektron Electrical accessories at the Center,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Riihimäki, Herajoki",Würthintie 1,Riihimäki,11710,+358103086224,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_970.php,riihimaki@wurth.fi,"Safety@Work Center, inspection services for fall protection",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Rovaniemi, Teollisuustie",Teollisuustie 21,Rovaniemi,96300,0103085900,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1011.php,rovaniemi@wurth.fi,"Printing and naming services for work clothes | Safety@Work Center, inspection services for fall protection",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Rovaniemi, Varastotie",Varastotie 1,Rovaniemi,96100,0103085910,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1080.php,rovaniemi.varastotie@wurth.fi,"Center specializes in hydraulics, hoses and connectors | You can find Elektron Electrical accessories at the Center",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Salo,Myllyojankatu 24A,Salo,24100,0103084240,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_977.php,salo@wurth.fi,"Printing and naming services for work clothes | Safety@Work Center, inspection services for fall protection",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Sastamala,Kauppakaari 4,Sastamala,38200,0103083080,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_999.php,sastamala@wurth.fi,Printing and naming services for work clothes,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Savonlinna,Ilokallionkatu 6,Savonlinna,57200,0103085260,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_960.php,savonlinna@wurth.fi,"Center specializes in hydraulics, hoses and connectors | Printing and naming services for work clothes | Safety@Work Center, inspection services for fall protection",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Seinäjoki, Rengastie",Rengastie 1,Seinäjoki,60120,064177701,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1055.php,seinajoki.rengastie@wurth.fi,"Center specializes in hydraulics, hoses and connectors | You can find Elektron Electrical accessories at the Center",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Seinäjoki, Tuottajantie",Tuottajantie 5,Seinäjoki,60100,0103084320,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_982.php,seinajoki@wurth.fi,"Printing and naming services for work clothes | Safety@Work Center, inspection services for fall protection",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Siilinjärvi, Keskusta",Toritie 7,Siilinjärvi,71800,0103085230,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_4096.php,siilinjarvi.keskusta@wurth.fi,Printing and naming services for work clothes,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Siilinjärvi, Toivala",Takojantie 26,Toivala,70900,0103085220,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1041.php,siilinjarvi.toivala@wurth.fi,Printing and naming services for work clothes,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Sodankylä,Vuotturaippa 51,Sodankylä,99600,0103085930,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_996.php,sodankyla@wurth.fi,"Center specializes in hydraulics, hoses and connectors | Printing and naming services for work clothes | You can find Elektron Electrical accessories at the Center",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Somero,Tehdastie 4,Somero,31400,0103083280,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1090.php,somero@wurth.fi,Printing and naming services for work clothes,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Sotkamo,Kainuuntie 6,Sotkamo,88600,0103085820,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_3776.php,sotkamo@wurth.fi,Printing and naming services for work clothes,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Suonenjoki,Iisvedentie 2,Suonenjoki,77600,0103084370,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_8448.php,suonenjoki@wurth.fi,Printing and naming services for work clothes,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Tammisaari,Mekaanikontie 6,Tammisaari,10600,0103084250,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1003.php,tammisaari@wurth.fi,,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Tampere, Hervanta",Hepolamminkatu 31,Tampere,33720,0103083060,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1086.php,tampere.hervanta@wurth.fi,,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Tampere, Kaukajärvi",Kirsikatu 3,Tampere,33710,0103083320,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1057.php,tampere.kaukajarvi@wurth.fi,,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Tampere, Lielahti",Energiankatu 11,Tampere,33400,0103083100,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1066.php,tampere.lielahti@wurth.fi,Printing and naming services for work clothes,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Tampere, Nekala",Kuokkamaantie 2,Tampere,33800,0103083330,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_983.php,tampere.kuokkamaantie@wurth.fi,"Printing and naming services for work clothes | Safety@Work Center, inspection services for fall protection | You can find Elektron Electrical accessories at the Center",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Tampere, Sarankulma",Nuutisarankatu 35,Tampere,33900,0103083360,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_4736.php,tampere.sarankulma@wurth.fi,Printing and naming services for work clothes,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Toijala,Sirkesalontie 3,Akaa,37800,0103084290,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1032.php,toijala@wurth.fi,,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Tornio,Teollisuuskatu 3,Tornio,95420,0103085970,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1103.php,tornio@wurth.fi,"Printing and naming services for work clothes | Safety@Work Center, inspection services for fall protection | You can find Elektron Electrical accessories at the Center",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Tornio, Outokumpu",Selleenkatu 200,Tornio,95450,0103085950,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_6336.php,w-outokumpu.tornio@wurth.fi,Printing and naming services for work clothes,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Turku, Iso-Heikkilä",Iso-Heikkiläntie 8,Turku,20200,0103084270,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1047.php,turku.iso-heikkila@wurth.fi,"Printing and naming services for work clothes | Safety@Work Center, inspection services for fall protection",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Turku, Oriketo",Vanha Tampereentie 186,Turku,20380,0103084260,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1069.php,turku.oriketo@wurth.fi,"Center specializes in hydraulics, hoses and connectors | Printing and naming services for work clothes | Safety@Work Center, inspection services for fall protection | You can find Elektron Electrical accessories at the Center",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Turku, Pitkämäki",Alakyläntie 1,Turku,20250,0103083270,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_4480.php,turku.pitkamaki@wurth.fi,Printing and naming services for work clothes,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Turku, Rykmentintie",Rykmentintie 2,Turku,20810,0103085020,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_989.php,turku.rykmentintie@wurth.fi,,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Turku, Skanssi",Mustionkatu 4,Turku,20750,0103084390,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_5056.php,turku.skanssi@wurth.fi,,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Tuusula, Hyrylä",Sulantie 2,Tuusula,04300,0103082620,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1060.php,hyryla@wurth.fi,,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Uusikaupunki,Ketunkalliontie 2,Uusikaupunki,23500,0103084280,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1084.php,uusikaupunki@wurth.fi,"Printing and naming services for work clothes | Safety@Work Center, inspection services for fall protection",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Vaasa, Kivihaka",Gneissikuja 1,Vaasa,65300,0103084310,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_980.php,vaasa.kivihaka@wurth.fi,,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Vaasa, Klemettilä",Myllärinkatu 12,Vaasa,65100,0103083030,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1049.php,vaasa.klemettila@wurth.fi,"Printing and naming services for work clothes | Safety@Work Center, inspection services for fall protection | You can find Elektron Electrical accessories at the Center",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Vaasa, Runsor",Liikekuja 2,Vaasa,65380,0103084300,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1015.php,vaasa.runsor@wurth.fi,,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Valkeakoski,Sammonkatu 3,Valkeakoski,37600,0103083050,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1035.php,valkeakoski.lumikorpi@wurth.fi,Printing and naming services for work clothes | You can find Elektron Electrical accessories at the Center,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Vantaa, Koivuhaka",Tikkurilantie 98,Vantaa,01510,0103082730,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_995.php,vantaa.koivuhaka@wurth.fi,"Printing and naming services for work clothes | Safety@Work Center, inspection services for fall protection",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Vantaa, Lentokenttä",Lentäjäntie 1 E,Vantaa,01530,0103082860,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_3136.php,vantaa.lentokentta@wurth.fi,,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Vantaa, Tammisto",Ylästöntie 9,Vantaa,01510,0103082800,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1054.php,vantaa.tammisto@wurth.fi,,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Vantaa, Tähtäinkuja",Tähtäinkuja 1,Vantaa,01530,0103082810,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_976.php,vantaa.tahtainkuja@wurth.fi,You can find Elektron Electrical accessories at the Center,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Vantaa, Vantaankoski",Vantaankoskentie 16,Vantaa,01670,0103082820,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1024.php,vantaankoski@wurth.fi,"Printing and naming services for work clothes | Safety@Work Center, inspection services for fall protection",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Vantaa, Vapaala",Torpantie 2,Vantaa,01650,0103082830,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1031.php,vantaa.vapaala@wurth.fi,You can find Elektron Electrical accessories at the Center,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,"Center Vantaa, Varisto",Riihimiehentie 7,Vantaa,01720,0103082840,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1042.php,vantaa.varisto@wurth.fi,"Center specializes in hydraulics, hoses and connectors | You can find Elektron Electrical accessories at the Center",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Varkaus,Relanderinkatu 44,Varkaus,78200,0103085000,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_963.php,varkaus@wurth.fi,"24/7 Center, available for contract customers 24 hours a day, every day of the year | Center specializes in hydraulics, hoses and connectors | Printing and naming services for work clothes | Safety@Work Center, inspection services for fall protection | You can find Elektron Electrical accessories at the Center",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Viitasaari,Mustasuontie 6,Viitasaari,44500,0103082970,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_5248.php,viitasaari@wurth.fi,Printing and naming services for work clothes | You can find Elektron Electrical accessories at the Center,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Ylitornio,Alkkulanraitti 123,Ylitornio,95600,0103085920,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_6016.php,ylitornio@wurth.fi,"Center specializes in hydraulics, hoses and connectors | Printing and naming services for work clothes | You can find Elektron Electrical accessories at the Center",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Ylivieska,Ratakatu 19,Ylivieska,84100,0103085650,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1091.php,ylivieska@wurth.fi,"Printing and naming services for work clothes | Safety@Work Center, inspection services for fall protection",,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Ylöjärvi,Elotie 6,Ylöjärvi,33470,0103085510,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_1062.php,ylojarvi@wurth.fi,Printing and naming services for work clothes | You can find Elektron Electrical accessories at the Center,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Ähtäri,Yrittäjäntie 1,Ähtäri,63700,0103084340,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_981.php,ahtari@wurth.fi,Printing and naming services for work clothes,,,,https://www.wurth.fi/
abc,ESP,Direct Marketer,Würth,Center Äänekoski,Kotakennääntie 53,Äänekoski,44100,0103083200,,https://www.wurth.fi/fi/wurth_fi/center/wuerth_centerit/nl_detail_1_997.php,aanekoski@wurth.fi,Printing and naming services for work clothes | You can find Elektron Electrical accessories at the Center,,,,https://www.wurth.fi/
